x,y,z,yaw
0.0,12.08,0.0,1.5707963267948966
0.0,12.16,0.0,1.5707963267948966
0.0,12.24,0.0,1.5707963267948966
0.0,12.32,0.0,1.5707963267948966
0.0,12.399999999999999,0.0,1.5707963267948966
0.0,12.48,0.0,1.5707963267948966
0.0,12.56,0.0,1.5707963267948966
0.0,12.64,0.0,1.5707963267948966
0.0,12.719999999999999,0.0,1.5707963267948966
0.0,12.799999999999999,0.0,1.5707963267948966
0.0,12.879999999999999,0.0,1.5707963267948966
0.0,12.96,0.0,1.5707963267948966
0.0,13.040000000000001,0.0,1.5707963267948966
0.0,13.12,0.0,1.5707963267948966
0.0,13.2,0.0,1.5707963267948966
0.0,13.28,0.0,1.5707963267948966
0.0,13.360000000000001,0.0,1.5707963267948966
0.0,13.440000000000001,0.0,1.5707963267948966
0.0,13.52,0.0,1.5707963267948966
0.0,13.6,0.0,1.5707963267948966
0.0,13.68,0.0,1.5707963267948966
0.0,13.760000000000002,0.0,1.5707963267948966
0.0,13.840000000000002,0.0,1.5707963267948966
0.0,13.92,0.0,1.5707963267948966
0.0,14.0,0.0,1.5707963267948966
0.0,14.08,0.0,1.5707963267948966
0.0,14.16,0.0,1.5707963267948966
0.0,14.239999999999998,0.0,1.5707963267948966
0.0,14.32,0.0,1.5707963267948966
0.0,14.4,0.0,1.5707963267948966
0.0,14.48,0.0,1.5707963267948966
0.0,14.56,0.0,1.5707963267948966
0.0,14.639999999999999,0.0,1.5707963267948966
0.0,14.719999999999999,0.0,1.5707963267948966
0.0,14.8,0.0,1.5707963267948966
0.0,14.88,0.0,1.5707963267948966
0.0,14.96,0.0,1.5707963267948966
0.0,15.04,0.0,1.5707963267948966
0.0,15.12,0.0,1.5707963267948966
0.0,15.2,0.0,1.5707963267948966
0.0,15.280000000000001,0.0,1.5707963267948966
0.0,15.360000000000001,0.0,1.5707963267948966
0.0,15.44,0.0,1.5707963267948966
0.0,15.52,0.0,1.5707963267948966
0.0,15.6,0.0,1.5707963267948966
0.0,15.680000000000001,0.0,1.5707963267948966
0.0,15.759999999999998,0.0,1.5707963267948966
0.0,15.84,0.0,1.5707963267948966
0.0,15.92,0.0,1.5707963267948966
0.0,16.0,0.0,1.5707963267948966
0.0,16.080000000000002,0.0,1.5707963267948966
0.0,16.16,0.0,1.5707963267948966
0.0,16.24,0.0,1.5707963267948966
0.0,16.32,0.0,1.5707963267948966
0.0,16.400000000000002,0.0,1.5707963267948966
0.0,16.48,0.0,1.5707963267948966
0.0,16.56,0.0,1.5707963267948966
0.0,16.64,0.0,1.5707963267948966
0.0,16.72,0.0,1.5707963267948966
0.0,16.8,0.0,1.5707963267948966
0.0,16.88,0.0,1.5707963267948966
0.0,16.96,0.0,1.5707963267948966
0.0,17.04,0.0,1.5707963267948966
0.0,17.12,0.0,1.5707963267948966
0.0,17.2,0.0,1.5707963267948966
0.0,17.279999999999998,0.0,1.5707963267948966
0.0,17.36,0.0,1.5707963267948966
0.0,17.44,0.0,1.5707963267948966
0.0,17.52,0.0,1.5707963267948966
0.0,17.6,0.0,1.5707963267948966
0.0,17.68,0.0,1.5707963267948966
0.0,17.759999999999998,0.0,1.5707963267948966
0.0,17.84,0.0,1.5707963267948966
0.0,17.92,0.0,1.5707963267948966
0.0,18.0,0.0,1.5707963267948966
0.0,18.08,0.0,1.5707963267948966
0.0,18.16,0.0,1.5707963267948966
0.0,18.240000000000002,0.0,1.5707963267948966
0.0,18.32,0.0,1.5707963267948966
0.0,18.4,0.0,1.5707963267948966
0.0,18.48,0.0,1.5707963267948966
0.0,18.56,0.0,1.5707963267948966
0.0,18.64,0.0,1.5707963267948966
0.0,18.720000000000002,0.0,1.5707963267948966
0.0,18.799999999999997,0.0,1.5707963267948966
0.0,18.88,0.0,1.5707963267948966
0.0,18.96,0.0,1.5707963267948966
0.0,19.04,0.0,1.5707963267948966
0.0,19.12,0.0,1.5707963267948966
